matchday,date,season,apoints,awin,AwayTeam,HomeTeam,FTHG,FTAG,covid19,HAdyad
14,2012-11-28,1213,0,0,Augsburg,Stuttgart,2,1,0,StuttgartAugsburg
14,2012-11-28,1213,3,1,Leverkusen,Werder Bremen,1,4,0,Werder BremenLeverkusen
15,2012-12-01,1213,1,0,Freiburg,Augsburg,1,1,0,AugsburgFreiburg
15,2012-12-01,1213,1,0,Dortmund,Bayern Munich,1,1,0,Bayern MunichDortmund
15,2012-12-01,1213,3,1,Stuttgart,Greuther Furth,0,1,0,Greuther FurthStuttgart
15,2012-12-01,1213,0,0,Nurnberg,Leverkusen,1,0,0,LeverkusenNurnberg
15,2012-12-01,1213,0,0,Hannover,Mainz,2,1,0,MainzHannover
15,2012-12-01,1213,1,0,M'gladbach,Schalke 04,1,1,0,Schalke 04M'gladbach
15,2012-12-02,1213,3,1,Werder Bremen,Hoffenheim,1,4,0,HoffenheimWerder Bremen
15,2012-12-02,1213,1,0,Hamburg,Wolfsburg,1,1,0,WolfsburgHamburg
15,2012-11-30,1213,0,0,Ein Frankfurt,Fortuna Dusseldorf,4,0,0,Fortuna DusseldorfEin Frankfurt
16,2012-12-07,1213,0,0,Hoffenheim,Hamburg,2,0,0,HamburgHoffenheim
16,2012-12-08,1213,3,1,Bayern Munich,Augsburg,0,2,0,AugsburgBayern Munich
16,2012-12-08,1213,3,1,Wolfsburg,Dortmund,2,3,0,DortmundWolfsburg
16,2012-12-08,1213,0,0,Werder Bremen,Ein Frankfurt,4,1,0,Ein FrankfurtWerder Bremen
16,2012-12-08,1213,0,0,Greuther Furth,Freiburg,1,0,0,FreiburgGreuther Furth
16,2012-12-08,1213,0,0,Fortuna Dusseldorf,Nurnberg,2,0,0,NurnbergFortuna Dusseldorf
16,2012-12-08,1213,0,0,Schalke 04,Stuttgart,3,1,0,StuttgartSchalke 04
16,2012-12-09,1213,0,0,Leverkusen,Hannover,3,2,0,HannoverLeverkusen
16,2012-12-09,1213,0,0,Mainz,M'gladbach,2,0,0,M'gladbachMainz
17,2012-12-14,1213,1,0,M'gladbach,Bayern Munich,1,1,0,Bayern MunichM'gladbach
17,2012-12-15,1213,0,0,Hannover,Fortuna Dusseldorf,2,1,0,Fortuna DusseldorfHannover
17,2012-12-15,1213,1,0,Augsburg,Greuther Furth,1,1,0,Greuther FurthAugsburg
17,2012-12-15,1213,0,0,Hamburg,Leverkusen,3,0,0,LeverkusenHamburg
17,2012-12-15,1213,0,0,Stuttgart,Mainz,3,1,0,MainzStuttgart
17,2012-12-15,1213,3,1,Freiburg,Schalke 04,1,3,0,Schalke 04Freiburg
17,2012-12-15,1213,3,1,Ein Frankfurt,Wolfsburg,0,2,0,WolfsburgEin Frankfurt
17,2012-12-16,1213,3,1,Dortmund,Hoffenheim,1,3,0,HoffenheimDortmund
17,2012-12-16,1213,1,0,Nurnberg,Werder Bremen,1,1,0,Werder BremenNurnberg
18,2013-01-18,1213,0,0,Hannover,Schalke 04,5,4,0,Schalke 04Hannover
18,2013-01-19,1213,0,0,Greuther Furth,Bayern Munich,2,0,0,Bayern MunichGreuther Furth
18,2013-01-19,1213,1,0,M'gladbach,Hoffenheim,0,0,0,HoffenheimM'gladbach
18,2013-01-19,1213,0,0,Ein Frankfurt,Leverkusen,3,1,0,LeverkusenEin Frankfurt
18,2013-01-19,1213,1,0,Freiburg,Mainz,0,0,0,MainzFreiburg
18,2013-01-19,1213,3,1,Dortmund,Werder Bremen,0,5,0,Werder BremenDortmund
18,2013-01-19,1213,0,0,Stuttgart,Wolfsburg,2,0,0,WolfsburgStuttgart
18,2013-01-20,1213,3,1,Augsburg,Fortuna Dusseldorf,2,3,0,Fortuna DusseldorfAugsburg
18,2013-01-20,1213,1,0,Hamburg,Nurnberg,1,1,0,NurnbergHamburg
19,2013-01-25,1213,0,0,Nurnberg,Dortmund,3,0,0,DortmundNurnberg
19,2013-01-26,1213,1,0,Schalke 04,Augsburg,0,0,0,AugsburgSchalke 04
19,2013-01-26,1213,0,0,Hoffenheim,Ein Frankfurt,2,1,0,Ein FrankfurtHoffenheim
19,2013-01-26,1213,1,0,Leverkusen,Freiburg,0,0,0,FreiburgLeverkusen
19,2013-01-26,1213,3,1,Mainz,Greuther Furth,0,3,0,Greuther FurthMainz
19,2013-01-26,1213,0,0,Wolfsburg,Hannover,2,1,0,HannoverWolfsburg
19,2013-01-26,1213,0,0,Fortuna Dusseldorf,M'gladbach,2,1,0,M'gladbachFortuna Dusseldorf
19,2013-01-27,1213,0,0,Werder Bremen,Hamburg,3,2,0,HamburgWerder Bremen
19,2013-01-27,1213,3,1,Bayern Munich,Stuttgart,0,2,0,StuttgartBayern Munich
20,2013-02-01,1213,0,0,Hannover,Werder Bremen,2,0,0,Werder BremenHannover
20,2013-02-02,1213,0,0,Stuttgart,Fortuna Dusseldorf,3,1,0,Fortuna DusseldorfStuttgart
20,2013-02-02,1213,3,1,Ein Frankfurt,Hamburg,0,2,0,HamburgEin Frankfurt
20,2013-02-02,1213,0,0,Freiburg,Hoffenheim,2,1,0,HoffenheimFreiburg
20,2013-02-02,1213,3,1,Bayern Munich,Mainz,0,3,0,MainzBayern Munich
20,2013-02-02,1213,3,1,Greuther Furth,Schalke 04,1,2,0,Schalke 04Greuther Furth
20,2013-02-02,1213,1,0,Augsburg,Wolfsburg,1,1,0,WolfsburgAugsburg
20,2013-02-03,1213,3,1,Dortmund,Leverkusen,2,3,0,LeverkusenDortmund
20,2013-02-03,1213,0,0,M'gladbach,Nurnberg,2,1,0,NurnbergM'gladbach
21,2013-02-09,1213,0,0,Schalke 04,Bayern Munich,4,0,0,Bayern MunichSchalke 04
21,2013-02-09,1213,3,1,Hamburg,Dortmund,1,4,0,DortmundHamburg
21,2013-02-09,1213,1,0,Nurnberg,Ein Frankfurt,0,0,0,Ein FrankfurtNurnberg
21,2013-02-09,1213,3,1,Wolfsburg,Greuther Furth,0,1,0,Greuther FurthWolfsburg
21,2013-02-09,1213,0,0,Hoffenheim,Hannover,1,0,0,HannoverHoffenheim
21,2013-02-09,1213,1,0,Leverkusen,M'gladbach,3,3,0,M'gladbachLeverkusen
21,2013-02-09,1213,3,1,Werder Bremen,Stuttgart,1,4,0,StuttgartWerder Bremen
21,2013-02-10,1213,1,0,Mainz,Augsburg,1,1,0,AugsburgMainz
21,2013-02-10,1213,0,0,Fortuna Dusseldorf,Freiburg,1,0,0,FreiburgFortuna Dusseldorf
22,2013-02-15,1213,3,1,Bayern Munich,Wolfsburg,0,2,0,WolfsburgBayern Munich
22,2013-02-16,1213,0,0,Ein Frankfurt,Dortmund,3,0,0,DortmundEin Frankfurt
22,2013-02-16,1213,0,0,Greuther Furth,Fortuna Dusseldorf,1,0,0,Fortuna DusseldorfGreuther Furth
22,2013-02-16,1213,0,0,M'gladbach,Hamburg,1,0,0,HamburgM'gladbach
22,2013-02-16,1213,0,0,Augsburg,Leverkusen,2,1,0,LeverkusenAugsburg
22,2013-02-16,1213,1,0,Schalke 04,Mainz,2,2,0,MainzSchalke 04
22,2013-02-16,1213,3,1,Freiburg,Werder Bremen,2,3,0,Werder BremenFreiburg
22,2013-02-17,1213,3,1,Stuttgart,Hoffenheim,0,1,0,HoffenheimStuttgart
22,2013-02-17,1213,1,0,Hannover,Nurnberg,2,2,0,NurnbergHannover
23,2013-02-22,1213,1,0,Ein Frankfurt,Freiburg,0,0,0,FreiburgEin Frankfurt
23,2013-02-23,1213,0,0,Hoffenheim,Augsburg,2,1,0,AugsburgHoffenheim
23,2013-02-23,1213,0,0,Werder Bremen,Bayern Munich,6,1,0,Bayern MunichWerder Bremen
23,2013-02-23,1213,0,0,Hamburg,Hannover,5,1,0,HannoverHamburg
23,2013-02-23,1213,1,0,Wolfsburg,Mainz,1,1,0,MainzWolfsburg
23,2013-02-23,1213,0,0,Fortuna Dusseldorf,Schalke 04,2,1,0,Schalke 04Fortuna Dusseldorf
23,2013-02-23,1213,1,0,Nurnberg,Stuttgart,1,1,0,StuttgartNurnberg
23,2013-02-24,1213,1,0,Leverkusen,Greuther Furth,0,0,0,Greuther FurthLeverkusen
23,2013-02-24,1213,1,0,Dortmund,M'gladbach,1,1,0,M'gladbachDortmund
24,2013-03-01,1213,3,1,M'gladbach,Ein Frankfurt,0,1,0,Ein FrankfurtM'gladbach
24,2013-03-02,1213,0,0,Hannover,Dortmund,3,1,0,DortmundHannover
24,2013-03-02,1213,1,0,Greuther Furth,Hamburg,1,1,0,HamburgGreuther Furth
24,2013-03-02,1213,0,0,Stuttgart,Leverkusen,2,1,0,LeverkusenStuttgart
24,2013-03-02,1213,1,0,Freiburg,Nurnberg,1,1,0,NurnbergFreiburg
24,2013-03-02,1213,3,1,Augsburg,Werder Bremen,0,1,0,Werder BremenAugsburg
24,2013-03-02,1213,3,1,Schalke 04,Wolfsburg,1,4,0,WolfsburgSchalke 04
24,2013-03-03,1213,1,0,Mainz,Fortuna Dusseldorf,1,1,0,Fortuna DusseldorfMainz
24,2013-03-03,1213,3,1,Bayern Munich,Hoffenheim,0,1,0,HoffenheimBayern Munich
25,2013-03-08,1213,3,1,Nurnberg,Augsburg,1,2,0,AugsburgNurnberg
25,2013-03-09,1213,0,0,Fortuna Dusseldorf,Bayern Munich,3,2,0,Bayern MunichFortuna Dusseldorf
25,2013-03-09,1213,3,1,Wolfsburg,Freiburg,2,5,0,FreiburgWolfsburg
25,2013-03-09,1213,3,1,Hoffenheim,Greuther Furth,0,3,0,Greuther FurthHoffenheim
25,2013-03-09,1213,1,0,Werder Bremen,M'gladbach,1,1,0,M'gladbachWerder Bremen
25,2013-03-09,1213,0,0,Leverkusen,Mainz,1,0,0,MainzLeverkusen
25,2013-03-09,1213,0,0,Dortmund,Schalke 04,2,1,0,Schalke 04Dortmund
25,2013-03-10,1213,1,0,Ein Frankfurt,Hannover,0,0,0,HannoverEin Frankfurt
25,2013-03-10,1213,3,1,Hamburg,Stuttgart,0,1,0,StuttgartHamburg
26,2013-03-15,1213,1,0,Fortuna Dusseldorf,Wolfsburg,1,1,0,WolfsburgFortuna Dusseldorf
26,2013-03-16,1213,0,0,Freiburg,Dortmund,5,1,0,DortmundFreiburg
26,2013-03-16,1213,3,1,Augsburg,Hamburg,0,1,0,HamburgAugsburg
26,2013-03-16,1213,1,0,Mainz,Hoffenheim,0,0,0,HoffenheimMainz
26,2013-03-16,1213,3,1,Bayern Munich,Leverkusen,1,2,0,LeverkusenBayern Munich
26,2013-03-16,1213,0,0,Schalke 04,Nurnberg,3,0,0,NurnbergSchalke 04
26,2013-03-16,1213,1,0,Greuther Furth,Werder Bremen,2,2,0,Werder BremenGreuther Furth
26,2013-03-17,1213,3,1,Stuttgart,Ein Frankfurt,1,2,0,Ein FrankfurtStuttgart
26,2013-03-17,1213,0,0,Hannover,M'gladbach,1,0,0,M'gladbachHannover
27,2013-03-30,1213,3,1,Hannover,Augsburg,0,2,0,AugsburgHannover
27,2013-03-30,1213,0,0,Hamburg,Bayern Munich,9,2,0,Bayern MunichHamburg
27,2013-03-30,1213,3,1,Leverkusen,Fortuna Dusseldorf,1,4,0,Fortuna DusseldorfLeverkusen
27,2013-03-30,1213,0,0,M'gladbach,Freiburg,2,0,0,FreiburgM'gladbach
27,2013-03-30,1213,1,0,Werder Bremen,Mainz,1,1,0,MainzWerder Bremen
27,2013-03-30,1213,0,0,Hoffenheim,Schalke 04,3,0,0,Schalke 04Hoffenheim
27,2013-03-30,1213,3,1,Dortmund,Stuttgart,1,2,0,StuttgartDortmund
27,2013-03-31,1213,3,1,Ein Frankfurt,Greuther Furth,2,3,0,Greuther FurthEin Frankfurt
27,2013-03-31,1213,1,0,Nurnberg,Wolfsburg,2,2,0,WolfsburgNurnberg
28,2013-04-05,1213,0,0,Fortuna Dusseldorf,Hoffenheim,3,0,0,HoffenheimFortuna Dusseldorf
28,2013-04-06,1213,0,0,Augsburg,Dortmund,4,2,0,DortmundAugsburg
28,2013-04-06,1213,3,1,Bayern Munich,Ein Frankfurt,0,1,0,Ein FrankfurtBayern Munich
28,2013-04-06,1213,3,1,Freiburg,Hamburg,0,1,0,HamburgFreiburg
28,2013-04-06,1213,1,0,Wolfsburg,Leverkusen,1,1,0,LeverkusenWolfsburg
28,2013-04-06,1213,0,0,Greuther Furth,M'gladbach,1,0,0,M'gladbachGreuther Furth
28,2013-04-06,1213,3,1,Schalke 04,Werder Bremen,0,2,0,Werder BremenSchalke 04
28,2013-04-07,1213,1,0,Stuttgart,Hannover,0,0,0,HannoverStuttgart
28,2013-04-07,1213,0,0,Mainz,Nurnberg,2,1,0,NurnbergMainz
29,2013-04-12,1213,0,0,Hannover,Freiburg,3,1,0,FreiburgHannover
29,2013-04-13,1213,0,0,Nurnberg,Bayern Munich,4,0,0,Bayern MunichNurnberg
29,2013-04-13,1213,1,0,Werder Bremen,Fortuna Dusseldorf,2,2,0,Fortuna DusseldorfWerder Bremen
29,2013-04-13,1213,3,1,Dortmund,Greuther Furth,1,6,0,Greuther FurthDortmund
29,2013-04-13,1213,3,1,Hamburg,Mainz,1,2,0,MainzHamburg
29,2013-04-13,1213,1,0,Leverkusen,Schalke 04,2,2,0,Schalke 04Leverkusen
29,2013-04-13,1213,1,0,Hoffenheim,Wolfsburg,2,2,0,WolfsburgHoffenheim
29,2013-04-14,1213,0,0,Ein Frankfurt,Augsburg,2,0,0,AugsburgEin Frankfurt
29,2013-04-14,1213,0,0,M'gladbach,Stuttgart,2,0,0,StuttgartM'gladbach
30,2013-04-19,1213,0,0,Augsburg,M'gladbach,1,0,0,M'gladbachAugsburg
30,2013-04-20,1213,0,0,Mainz,Dortmund,2,0,0,DortmundMainz
30,2013-04-20,1213,0,0,Schalke 04,Ein Frankfurt,1,0,0,Ein FrankfurtSchalke 04
30,2013-04-20,1213,0,0,Fortuna Dusseldorf,Hamburg,2,1,0,HamburgFortuna Dusseldorf
30,2013-04-20,1213,3,1,Bayern Munich,Hannover,1,6,0,HannoverBayern Munich
30,2013-04-20,1213,0,0,Hoffenheim,Leverkusen,5,0,0,LeverkusenHoffenheim
30,2013-04-20,1213,3,1,Wolfsburg,Werder Bremen,0,3,0,Werder BremenWolfsburg
30,2013-04-21,1213,3,1,Greuther Furth,Nurnberg,0,1,0,NurnbergGreuther Furth
30,2013-04-21,1213,0,0,Freiburg,Stuttgart,2,1,0,StuttgartFreiburg
31,2013-04-26,1213,3,1,Hannover,Greuther Furth,2,3,0,Greuther FurthHannover
31,2013-04-27,1213,0,0,Stuttgart,Augsburg,3,0,0,AugsburgStuttgart
31,2013-04-27,1213,0,0,Freiburg,Bayern Munich,1,0,0,Bayern MunichFreiburg
31,2013-04-27,1213,3,1,Dortmund,Fortuna Dusseldorf,1,2,0,Fortuna DusseldorfDortmund
31,2013-04-27,1213,0,0,Nurnberg,Hoffenheim,2,1,0,HoffenheimNurnberg
31,2013-04-27,1213,0,0,Werder Bremen,Leverkusen,1,0,0,LeverkusenWerder Bremen
31,2013-04-27,1213,0,0,M'gladbach,Wolfsburg,3,1,0,WolfsburgM'gladbach
31,2013-04-28,1213,1,0,Ein Frankfurt,Mainz,0,0,0,MainzEin Frankfurt
31,2013-04-28,1213,0,0,Hamburg,Schalke 04,4,1,0,Schalke 04Hamburg
32,2013-05-03,1213,3,1,Schalke 04,M'gladbach,0,1,0,M'gladbachSchalke 04
32,2013-05-04,1213,1,0,Bayern Munich,Dortmund,1,1,0,DortmundBayern Munich
32,2013-05-04,1213,0,0,Fortuna Dusseldorf,Ein Frankfurt,3,1,0,Ein FrankfurtFortuna Dusseldorf
32,2013-05-04,1213,1,0,Mainz,Hannover,2,2,0,HannoverMainz
32,2013-05-04,1213,3,1,Leverkusen,Nurnberg,0,2,0,NurnbergLeverkusen
32,2013-05-04,1213,3,1,Greuther Furth,Stuttgart,0,2,0,StuttgartGreuther Furth
32,2013-05-04,1213,1,0,Hoffenheim,Werder Bremen,2,2,0,Werder BremenHoffenheim
32,2013-05-05,1213,0,0,Augsburg,Freiburg,2,0,0,FreiburgAugsburg
32,2013-05-05,1213,1,0,Wolfsburg,Hamburg,1,1,0,HamburgWolfsburg
33,2013-05-11,1213,0,0,Augsburg,Bayern Munich,3,0,0,Bayern MunichAugsburg
33,2013-05-11,1213,3,1,Nurnberg,Fortuna Dusseldorf,1,2,0,Fortuna DusseldorfNurnberg
33,2013-05-11,1213,3,1,Freiburg,Greuther Furth,1,2,0,Greuther FurthFreiburg
33,2013-05-11,1213,3,1,Hamburg,Hoffenheim,1,4,0,HoffenheimHamburg
33,2013-05-11,1213,0,0,Hannover,Leverkusen,3,1,0,LeverkusenHannover
33,2013-05-11,1213,3,1,M'gladbach,Mainz,2,4,0,MainzM'gladbach
33,2013-05-11,1213,3,1,Stuttgart,Schalke 04,1,2,0,Schalke 04Stuttgart
33,2013-05-11,1213,1,0,Ein Frankfurt,Werder Bremen,1,1,0,Werder BremenEin Frankfurt
33,2013-05-11,1213,1,0,Dortmund,Wolfsburg,3,3,0,WolfsburgDortmund
34,2013-05-18,1213,0,0,Greuther Furth,Augsburg,3,1,0,AugsburgGreuther Furth
34,2013-05-18,1213,3,1,Hoffenheim,Dortmund,1,2,0,DortmundHoffenheim
34,2013-05-18,1213,1,0,Wolfsburg,Ein Frankfurt,2,2,0,Ein FrankfurtWolfsburg
34,2013-05-18,1213,3,1,Schalke 04,Freiburg,1,2,0,FreiburgSchalke 04
34,2013-05-18,1213,3,1,Leverkusen,Hamburg,0,1,0,HamburgLeverkusen
34,2013-05-18,1213,0,0,Fortuna Dusseldorf,Hannover,3,0,0,HannoverFortuna Dusseldorf
34,2013-05-18,1213,3,1,Bayern Munich,M'gladbach,3,4,0,M'gladbachBayern Munich
34,2013-05-18,1213,0,0,Werder Bremen,Nurnberg,3,2,0,NurnbergWerder Bremen
34,2013-05-18,1213,1,0,Mainz,Stuttgart,2,2,0,StuttgartMainz
1,2013-08-09,1314,0,0,M'gladbach,Bayern Munich,3,1,0,Bayern MunichM'gladbach
1,2013-08-10,1314,3,1,Dortmund,Augsburg,0,4,0,AugsburgDortmund
1,2013-08-10,1314,3,1,Werder Bremen,Braunschweig,0,1,0,BraunschweigWerder Bremen
1,2013-08-10,1314,0,0,Wolfsburg,Hannover,2,0,0,HannoverWolfsburg
1,2013-08-10,1314,0,0,Ein Frankfurt,Hertha,6,1,0,HerthaEin Frankfurt
1,2013-08-10,1314,1,0,Nurnberg,Hoffenheim,2,2,0,HoffenheimNurnberg
1,2013-08-10,1314,0,0,Freiburg,Leverkusen,3,1,0,LeverkusenFreiburg
1,2013-08-11,1314,0,0,Stuttgart,Mainz,3,2,0,MainzStuttgart
1,2013-08-11,1314,1,0,Hamburg,Schalke 04,3,3,0,Schalke 04Hamburg
2,2013-08-17,1314,3,1,Bayern Munich,Ein Frankfurt,0,1,0,Ein FrankfurtBayern Munich
2,2013-08-17,1314,3,1,Mainz,Freiburg,1,2,0,FreiburgMainz
2,2013-08-17,1314,3,1,Hoffenheim,Hamburg,1,5,0,HamburgHoffenheim
2,2013-08-17,1314,0,0,Hannover,M'gladbach,3,0,0,M'gladbachHannover
2,2013-08-17,1314,3,1,Leverkusen,Stuttgart,0,1,0,StuttgartLeverkusen
2,2013-08-17,1314,0,0,Augsburg,Werder Bremen,1,0,0,Werder BremenAugsburg
2,2013-08-17,1314,0,0,Schalke 04,Wolfsburg,4,0,0,WolfsburgSchalke 04
2,2013-08-18,1314,0,0,Braunschweig,Dortmund,2,1,0,DortmundBraunschweig
2,2013-08-18,1314,1,0,Hertha,Nurnberg,2,2,0,NurnbergHertha
3,2013-08-23,1314,0,0,Werder Bremen,Dortmund,1,0,0,DortmundWerder Bremen
3,2013-08-24,1314,0,0,Nurnberg,Bayern Munich,2,0,0,Bayern MunichNurnberg
3,2013-08-24,1314,0,0,Schalke 04,Hannover,2,1,0,HannoverSchalke 04
3,2013-08-24,1314,0,0,Hamburg,Hertha,1,0,0,HerthaHamburg
3,2013-08-24,1314,1,0,Freiburg,Hoffenheim,3,3,0,HoffenheimFreiburg
3,2013-08-24,1314,0,0,M'gladbach,Leverkusen,4,2,0,LeverkusenM'gladbach
3,2013-08-24,1314,0,0,Wolfsburg,Mainz,2,0,0,MainzWolfsburg
3,2013-08-25,1314,0,0,Stuttgart,Augsburg,2,1,0,AugsburgStuttgart
3,2013-08-25,1314,3,1,Ein Frankfurt,Braunschweig,0,2,0,BraunschweigEin Frankfurt
4,2013-09-01,1314,3,1,Dortmund,Ein Frankfurt,1,2,0,Ein FrankfurtDortmund
4,2013-09-01,1314,0,0,Hoffenheim,Stuttgart,6,2,0,StuttgartHoffenheim
4,2013-08-27,1314,1,0,Bayern Munich,Freiburg,1,1,0,FreiburgBayern Munich
4,2013-08-31,1314,0,0,Braunschweig,Hamburg,4,0,0,HamburgBraunschweig
4,2013-08-31,1314,0,0,Mainz,Hannover,4,1,0,HannoverMainz
4,2013-08-31,1314,0,0,Werder Bremen,M'gladbach,4,1,0,M'gladbachWerder Bremen
4,2013-08-31,1314,3,1,Augsburg,Nurnberg,0,1,0,NurnbergAugsburg
4,2013-08-31,1314,0,0,Leverkusen,Schalke 04,2,0,0,Schalke 04Leverkusen
4,2013-08-31,1314,0,0,Hertha,Wolfsburg,2,0,0,WolfsburgHertha
5,2013-09-13,1314,3,1,Stuttgart,Hertha,0,1,0,HerthaStuttgart
5,2013-09-14,1314,0,0,Freiburg,Augsburg,2,1,0,AugsburgFreiburg
5,2013-09-14,1314,0,0,Hannover,Bayern Munich,2,0,0,Bayern MunichHannover
5,2013-09-14,1314,0,0,Hamburg,Dortmund,6,2,0,DortmundHamburg
5,2013-09-14,1314,0,0,Wolfsburg,Leverkusen,3,1,0,LeverkusenWolfsburg
5,2013-09-14,1314,3,1,Schalke 04,Mainz,0,1,0,MainzSchalke 04
5,2013-09-14,1314,3,1,Ein Frankfurt,Werder Bremen,0,3,0,Werder BremenEin Frankfurt
5,2013-09-15,1314,1,0,Nurnberg,Braunschweig,1,1,0,BraunschweigNurnberg
5,2013-09-15,1314,0,0,M'gladbach,Hoffenheim,2,1,0,HoffenheimM'gladbach
6,2013-09-20,1314,0,0,Braunschweig,M'gladbach,4,1,0,M'gladbachBraunschweig
6,2013-09-21,1314,3,1,Werder Bremen,Hamburg,0,2,0,HamburgWerder Bremen
6,2013-09-21,1314,0,0,Augsburg,Hannover,2,1,0,HannoverAugsburg
6,2013-09-21,1314,3,1,Leverkusen,Mainz,1,4,0,MainzLeverkusen
6,2013-09-21,1314,1,0,Dortmund,Nurnberg,1,1,0,NurnbergDortmund
6,2013-09-21,1314,3,1,Bayern Munich,Schalke 04,0,4,0,Schalke 04Bayern Munich
6,2013-09-21,1314,0,0,Hoffenheim,Wolfsburg,2,1,0,WolfsburgHoffenheim
6,2013-09-22,1314,1,0,Hertha,Freiburg,1,1,0,FreiburgHertha
6,2013-09-22,1314,1,0,Ein Frankfurt,Stuttgart,1,1,0,StuttgartEin Frankfurt
7,2013-09-27,1314,1,0,M'gladbach,Augsburg,2,2,0,AugsburgM'gladbach
7,2013-09-28,1314,0,0,Wolfsburg,Bayern Munich,1,0,0,Bayern MunichWolfsburg
7,2013-09-28,1314,0,0,Freiburg,Dortmund,5,0,0,DortmundFreiburg
7,2013-09-28,1314,1,0,Hamburg,Ein Frankfurt,2,2,0,Ein FrankfurtHamburg
7,2013-09-28,1314,0,0,Mainz,Hertha,3,1,0,HerthaMainz
7,2013-09-28,1314,1,0,Schalke 04,Hoffenheim,3,3,0,HoffenheimSchalke 04
7,2013-09-28,1314,0,0,Hannover,Leverkusen,2,0,0,LeverkusenHannover
7,2013-09-29,1314,3,1,Stuttgart,Braunschweig,0,4,0,BraunschweigStuttgart
7,2013-09-29,1314,1,0,Nurnberg,Werder Bremen,3,3,0,Werder BremenNurnberg
8,2013-10-04,1314,1,0,Hertha,Hannover,1,1,0,HannoverHertha
8,2013-10-05,1314,1,0,Bayern Munich,Leverkusen,1,1,0,LeverkusenBayern Munich
8,2013-10-05,1314,0,0,Dortmund,M'gladbach,2,0,0,M'gladbachDortmund
8,2013-10-05,1314,1,0,Hoffenheim,Mainz,2,2,0,MainzHoffenheim
8,2013-10-05,1314,0,0,Augsburg,Schalke 04,4,1,0,Schalke 04Augsburg
8,2013-10-05,1314,1,0,Werder Bremen,Stuttgart,1,1,0,StuttgartWerder Bremen
8,2013-10-05,1314,3,1,Braunschweig,Wolfsburg,0,2,0,WolfsburgBraunschweig
8,2013-10-06,1314,1,0,Ein Frankfurt,Freiburg,1,1,0,FreiburgEin Frankfurt
8,2013-10-06,1314,3,1,Hamburg,Nurnberg,0,5,0,NurnbergHamburg
9,2013-10-18,1314,3,1,Leverkusen,Hoffenheim,1,2,0,HoffenheimLeverkusen
9,2013-10-19,1314,0,0,Mainz,Bayern Munich,4,1,0,Bayern MunichMainz
9,2013-10-19,1314,3,1,Schalke 04,Braunschweig,2,3,0,BraunschweigSchalke 04
9,2013-10-19,1314,0,0,Hannover,Dortmund,1,0,0,DortmundHannover
9,2013-10-19,1314,1,0,Nurnberg,Ein Frankfurt,1,1,0,Ein FrankfurtNurnberg
9,2013-10-19,1314,0,0,M'gladbach,Hertha,1,0,0,HerthaM'gladbach
9,2013-10-19,1314,1,0,Freiburg,Werder Bremen,0,0,0,Werder BremenFreiburg
9,2013-10-20,1314,3,1,Wolfsburg,Augsburg,1,2,0,AugsburgWolfsburg
9,2013-10-20,1314,1,0,Stuttgart,Hamburg,3,3,0,HamburgStuttgart
10,2013-10-25,1314,1,0,Nurnberg,Stuttgart,1,1,0,StuttgartNurnberg
10,2013-10-26,1314,0,0,Hertha,Bayern Munich,3,2,0,Bayern MunichHertha
10,2013-10-26,1314,3,1,Hoffenheim,Hannover,1,4,0,HannoverHoffenheim
10,2013-10-26,1314,0,0,Augsburg,Leverkusen,2,1,0,LeverkusenAugsburg
10,2013-10-26,1314,0,0,Braunschweig,Mainz,2,0,0,MainzBraunschweig
10,2013-10-26,1314,3,1,Dortmund,Schalke 04,1,3,0,Schalke 04Dortmund
10,2013-10-26,1314,0,0,Werder Bremen,Wolfsburg,3,0,0,WolfsburgWerder Bremen
10,2013-10-27,1314,3,1,Hamburg,Freiburg,0,3,0,FreiburgHamburg
10,2013-10-27,1314,0,0,Ein Frankfurt,M'gladbach,4,1,0,M'gladbachEin Frankfurt
11,2013-11-01,1314,0,0,Stuttgart,Dortmund,6,1,0,DortmundStuttgart
11,2013-11-02,1314,0,0,Leverkusen,Braunschweig,1,0,0,BraunschweigLeverkusen
11,2013-11-02,1314,3,1,Wolfsburg,Ein Frankfurt,1,2,0,Ein FrankfurtWolfsburg
11,2013-11-02,1314,3,1,M'gladbach,Hamburg,0,2,0,HamburgM'gladbach
11,2013-11-02,1314,3,1,Schalke 04,Hertha,0,2,0,HerthaSchalke 04
11,2013-11-02,1314,3,1,Bayern Munich,Hoffenheim,1,2,0,HoffenheimBayern Munich
11,2013-11-02,1314,3,1,Freiburg,Nurnberg,0,3,0,NurnbergFreiburg
11,2013-11-03,1314,0,0,Mainz,Augsburg,2,1,0,AugsburgMainz
11,2013-11-03,1314,0,0,Hannover,Werder Bremen,3,2,0,Werder BremenHannover
12,2013-11-08,1314,1,0,Braunschweig,Hannover,0,0,0,HannoverBraunschweig
12,2013-11-09,1314,0,0,Augsburg,Bayern Munich,3,0,0,Bayern MunichAugsburg
12,2013-11-09,1314,3,1,Hertha,Hoffenheim,2,3,0,HoffenheimHertha
12,2013-11-09,1314,0,0,Hamburg,Leverkusen,5,3,0,LeverkusenHamburg
12,2013-11-09,1314,0,0,Nurnberg,M'gladbach,3,1,0,M'gladbachNurnberg
12,2013-11-09,1314,0,0,Werder Bremen,Schalke 04,3,1,0,Schalke 04Werder Bremen
